20160929,101013264,VKC VN,VN,1,19300.00000000,3000.00
20160726,101013264,PTB VN,VN,1,128000.00000000,1460.00
20180810,632407,SILO.ID,ID,1,3050.00000000,15000.00
20180807,632407,SILO.ID,ID,1,3070.00000000,25000.00
20150409,20002894001,GIS US,US,1,56.00000000,120.00
20180820,632407,SILO.ID,ID,1,2840.00000000,10000.00
20170714,101013264,PMC VN,VN,1,89500.00000000,1500.00
20161006,101013264,VNM VN,VN,1,140000.00000000,400.00
20140801,20002894001,V US,US,1,211.00000000,28.00
20140704,20002894001,MC FP,FP,1,141.30000000,40.00
20161128,101013264,PMC VN,VN,1,71500.00000000,400.00
20150326,101013264,VNF VN,VN,1,45000.00000000,3000.00
20180817,101013264,TTB VN,VN,2,22300.00000000,10000.00
20170921,632407,RFX.AU,AU,1,0.09800000,200000.00
20180710,101013264,HDB VN,VN,1,35300.00000000,940.00
20170801,101013264,HAX VN,VN,1,40500.00000000,1000.00
20150506,20002894001,573 HK,HK,1,3.67000000,20000.00
20160930,101013264,VKC VN,VN,1,19300.00000000,5000.00
20150212,20002894001,1181 HK,HK,1,1.62000000,48000.00
20160203,20002894001,1910 HK,HK,1,21.35000000,4200.00
20180807,632407,VED.UK,UK,2,8.27000000,5000.00
20150429,20002894001,573 HK,HK,1,3.62000000,12000.00
20160725,101013264,VNR VN,VN,2,19100.00000000,3400.00
20171106,101013264,APC VN,VN,1,61200.00000000,3000.00
20170918,101013264,ACV VN,VN,1,58600.00000000,1400.00
20140324,20002894001,3918 HK,HK,2,8.50000000,6000.00
20140521,20002894001,2828 HK,HK,2,101.00000000,600.00
20180228,632407,SEVN PM,PM,1,115.31020000,24000.00
20141103,624892,ORC US,US,2,13.90000000,188.00
20180612,632407,7974.JP,JP,1,41300.00000000,100.00
20170515,632407,7532.JP,JP,1,4250.00000000,100.00
2018830,632407,0539.HK,HK,1,0.15000000,600000.00
20140901,20002894001,2823 HK,HK,1,9.22000000,4200.00
20160810,101013264,HAX VN,VN,1,29000.00000000,10000.00
20150703,20002894001,1181 HK,HK,1,1.98000000,10000.00
20150319,20002894001,DAI GY,GY,2,0.00000000,80.00
20180817,101013264,TTB VN,VN,2,22200.00000000,10000.00
20171009,101013264,SHA VN,VN,1,10250.00000000,24000.00
20180410,101013264,ACV VN,VN,1,91000.00000000,4000.00
20180409,101013264,VND VN,VN,1,0.00000000,20000.00
20170322,632407,5707.JP,JP,1,560.00000000,10000.00
20150326,101013264,VDS VN,VN,1,9200.00000000,1000.00
20180530,101013264,VJC VN,VN,1,147500.00000000,2000.00
20170104,101013264,ACV VN,VN,1,48600.00000000,5000.00
20170310,101013264,HPG VN,VN,1,42450.00000000,9000.00
20170425,632407,LAC.CA,CA,1,0.91000000,50000.00
20170203,624892,BTG.SG,SG,1,1.00000000,15300.00
20160603,632407,8306 JP,JP,1,530.00000000,1100.00
20170706,632407,7974.JP,JP,1,35000.00000000,100.00
20180103,632407,SILO.ID,ID,1,9225.00000000,10000.00
20180820,632407,SILO.ID,ID,1,2820.00000000,10000.00
20160420,101013264,KHA VN,VN,1,32800.00000000,2350.00
20140401,20002894001,27 HK,HK,2,72.40000000,1000.00
20180426,101013264,TTD VN,VN,1,58500.00000000,3000.00
20171117,632407,VED.UK,UK,1,7.70000000,5000.00
20180119,632407,HPJ,PJ,1,4.20000000,1000.00
20150119,20002894001,2828 HK,HK,1,114.80000000,600.00
20180808,632407,SILO.ID,ID,1,3010.00000000,15000.00
20150311,20002894001,5108 JP,JP,2,0.00000000,400.00
20180313,632407,SILO.ID,ID,1,8050.00000000,10000.00
20170505,632407,YTL.MY,MY,1,1.47000000,8500.00
20140604,20002894001,RRS AU,AU,1,0.02100000,530000.00
20170322,632407,5707.JP,JP,1,559.00000000,10000.00
20140108,20002894001,7203 JP,JP,1,6290.00000000,100.00
20150715,20002894001,9984 JP,JP,1,0.00000000,100.00
20170919,632407,LAC.CA,CA,1,1.69000000,50000.00
20150409,20002894001,1181 HK,HK,1,1.90000000,30000.00
20180809,632407,RIT.CA,CA,2,16.69000000,730.00
20170724,101013264,VKC VN,VN,2,7800.00000000,15000.00
20171121,101013264,CTD VN,VN,1,0.00000000,330.00
20171213,632407,BLOC.CA,CA,1,2.68000000,10000.00
20160727,101013264,HAX VN,VN,1,30000.00000000,6000.00
20180717,632407,GMLP,LP,2,14.79000000,500.00
20140512,20002894001,1321 JP,JP,1,14600.00000000,50.00
20140401,20002894001,27 HK,HK,2,72.50000000,1000.00
20150312,624892,BTG SP,SP,1,1.37000000,8900.00
20180412,632407,SILO.ID,ID,1,8375.00000000,20000.00
20170925,632407,LAC.CA,CA,1,1.45000000,13800.00
20180718,632407,SILO.ID,ID,1,3570.00000000,10000.00
20170216,101013264,PMC VN,VN,1,68456.00000000,2500.00
20140909,20002894001,3382 JP,JP,1,0.00000000,400.00
20140924,20002894001,SBUX US,US,1,74.00000000,200.00
20160330,101013264,VNS VN,VN,1,27000.00000000,2240.00
20170309,101013264,DAH VN,VN,1,7000.00000000,20000.00
20170206,101013264,TLG VN,VN,1,99606.15380000,1300.00
20160822,101013264,VFG VN,VN,1,88500.00000000,1400.00
20180706,101013264,VCS VN,VN,1,82100.00000000,270.00
20160525,101013264,HAG VN,VN,1,8000.00000000,7700.00
20180110,101013264,JVC VN,VN,1,6140.00000000,5000.00
20141111,20002894001,AXP US,US,2,92.40000000,100.00
20180828,101013264,PTB VN,VN,1,61000.00000000,900.00
20140820,20002894001,2823 HK,HK,1,9.50000000,7600.00
2018830,632407,6728.JP,JP,1,4605.00000000,1000.00
20160203,101013264,BID VN,VN,1,16200.00000000,70000.00
20180322,632407,SEVN PM,PM,1,115.82670000,21000.00
20161104,632407,5707.JP,JP,2,383.00000000,1000.00
20180807,632407,SILO.ID,ID,1,3070.00000000,30000.00
20171215,632407,SILO.ID,ID,1,10600.00000000,15000.00
20180105,101013264,DNP VN,VN,2,20000.00000000,10000.00
20170718,101013264,TNA VN,VN,2,45800.00000000,5000.00
20161117,101013264,KBC VN,VN,1,15650.00000000,20000.00
20140829,20002894001,EWY US,US,1,66.80000000,110.00
20141029,20002894001,493 HK,HK,1,1.22000000,48000.00
20150910,101013264,NCT VN,VN,1,118000.00000000,1370.00
20170323,101013264,VKC VN,VN,1,14000.00000000,10000.00
20150311,BR9224,MAY MK,MK,1,9.13000000,3200.00
20171121,101013264,ACV VN,VN,1,83000.00000000,900.00
20170922,101013264,MAS VN,VN,2,84200.00000000,1000.00
20170915,632407,VED.UK,UK,1,8.03000000,20000.00
20180206,632407,BTG.SG,SG,1,1.68000000,10000.00
20180223,632407,SILO.ID,ID,1,8700.00000000,9200.00
20170322,632407,5707.JP,JP,1,558.00000000,15000.00
20180426,632407,SILO.ID,ID,1,7800.00000000,15000.00
20180807,632407,SILO.ID,ID,1,3070.00000000,20000.00
20150106,101013264,VCF VN,VN,1,0.00000000,1700.00
20160728,101013264,SVC VN,VN,2,42000.00000000,4000.00
20180709,632407,SILO.ID,ID,1,4400.00000000,5000.00
20160922,624892,BTG.SG,SG,1,1.01000000,5700.00
20160830,101013264,LIX VN,VN,1,53500.00000000,310.00
20140903,20002894001,493 HK,HK,2,1.39000000,30000.00
20160622,101013264,LHC VN,VN,1,52500.00000000,1800.00
20160622,101013264,KHA VN,VN,1,32900.00000000,2950.00
20170920,101013264,VNM VN,VN,1,149000.00000000,5000.00
20151208,20002894001,8699 JP,JP,1,1250.00000000,1300.00
20141215,20002894001,3777 HK,HK,1,1.85000000,6000.00
20141219,20002894001,DAI GY,GY,2,69.50000000,80.00
20141201,20002894001,939 HK,HK,1,5.75000000,4000.00
